2947.5,0.026,1.34E+03
2987.5,0.025,1.34E+03
3025,0.024,1.34E+03
3075,0.023,1.34E+03
3125,0.021,1.34E+03
3175,0.02,1.35E+03
3235,0.019,1.35E+03
3295,0.018,1.35E+03
3355,0.016,1.35E+03
3425,0.015,1.35E+03
3495,0.014,1.35E+03
3575,0.013,1.35E+03
3665,0.012,1.35E+03
3755,0.011,1.35E+03
3855,0.01,1.36E+03
3965,0.009,1.36E+03
4085,0.008,1.36E+03
4225,0.007,1.36E+03
4385,0.006,1.36E+03
4575,0.005,1.36E+03
4805,0.004,1.36E+03
5085,0.003,1.36E+03
5445,0.002,1.36E+03
5925,0.002,1.36E+03
6615,0.001,1.37E+03
7785,0.001,1.37E+03
10075,0,1.37E+03
